is_new_listing,title,link,image_link,condition,price,shipping_price
False,Contigo 24 oz. Jackson 2.0 Tritan Water Bottle with AutoPop Lid,https://www.ebay.com/itm/363441849312?epid=23052496580&hash=item549ed283e0:g:2QoAAOSwxY9jZTPy&amdata=enc%3AAQAIAAAA4GPF1QRydGmLuIQiAHcT0WMU3UPhxT6329hJl%2FGsNDaDD2O%2F9qYG%2Bnmqbx1IFNkSdTFAyKBxx8Lyc8HXsCyYL3nt0D%2FJdT9Go4g9L%2BBVgxMkLj1ZwwU759qdYoHfTxmB8Um11kPfkep7XIHofPKtbp61XFaLCdwIb5nrOV7hoRnsy3tIuj3PAW7ylAryA1RPqTHpX30usqA9SaZGO1Cgm28zdsvmIo%2F7jAhLHsEFjilelN%2FcU9C2ZRjnsGfyIOEjTYU2IgLpYletHDh1J%2BxwXgiDhXE13rv1g7SqgpYypAo%2B%7Ctkp%3ABk9SR6Cvgc77YQ,https://i.ebayimg.com/thumbs/images/g/2QoAAOSwxY9jZTPy/s-l225.jpg,Brand New,15.5,8.5
False,Drawstring Water Bottle Carrier Cooler Sleeve Neoprene Pouch Holder ,https://www.ebay.com/itm/332612280754?hash=item4d713ca1b2:g:PEQAAOSwZwlcBMSb&amdata=enc%3AAQAIAAAAwEwksmwqmnk%2B662Jm6YEBE%2B2k2wweBaS%2Bl6hqNurpakumC4Ol26OZSz38x%2B%2BsXL0rTxBzwhIoCdqdvfhi8DIDbfqhkhi3DUoVwtDCd0M2IN7v5%2F5g2ck1kegCbHERd%2B73OZuSPfJc5i0NoQrMHS1N5ciJ67Kp%2B%2Bqqypydd62Dakjn5TgIiYz%2BIiKyJ%2BOZaaz9WanXDc5AV3cU1f6omH0nIMWQEkYjiz3SBGVvq%2BlycSMspM0enjWRZH1noD3L32MCQ%3D%3D%7Ctkp%3ABk9SR6LHhM77YQ,https://i.ebayimg.com/thumbs/images/g/PEQAAOSwZwlcBMSb/s-l225.jpg,Brand New,8.54,None
False,Black MTB Bicycle Plastic Water Bottle Holder Cage with Quick Release Clamp Bike,https://www.ebay.com/itm/321133029814?hash=item4ac50529b6:g:0C8AAOSwpYhfXIrd&amdata=enc%3AAQAIAAAAwDcXCKRRfkPFbxrOwdE3%2BukjzIkgRRrTMhXogCQEUQ4gd5VS2LhGii1u0%2Fi7PWiS9qWz8TOcFHY%2BwTnnvleZyQkmasPt3h4kY2PBgJOe0hDpYQ7LMRBQHyvtsTxeCzBMUkNjJPT8QCfnOpDgIZ7gjoLt7iHNJdBh9lxh4aYZLvfquqI71QKS2vsZVIEsuPZDjh4YsCalvRY9bCX3TIFilCanZnhaIMCOUvoO%2BWphtIqBAFk7owc31thy7ZlYDypoww%3D%3D%7Ctkp%3ABk9SR6rlgc77YQ,https://i.ebayimg.com/thumbs/images/g/0C8AAOSwpYhfXIrd/s-l225.jpg,Brand New,4.99,2.99
False,GUB Aluminum Alloy Bike Water Bottle Cage Bicycle Drink Water Bottle Rack Holder,https://www.ebay.com/itm/154036866842?hash=item23dd500f1a:g:1Y0AAOSwYaNfLLp3&amdata=enc%3AAQAIAAAA4MSpFBbkQlWmY%2FG8toMBjvNYQxLnSBjSGf0Z5NjLMwwbwPoyJJtFUGtMTV6dLflrSEgijqW53AFJsdpi8Q9ks2%2BzJaESLBtO0taiFgaXwqBNISSoe%2FSX%2Bipl9yhvz2v0dm8lOiuyJfR4rOvJBTt5McChl7Pne1BFgaXMYoE83rk%2ByGeJ9KrEIwzGN8b4lWVerSSMgYBQulmv%2F%2FTcdC%2Bd%2FoXbdQJnRygv6iP1Bb7IhEEvazHEWTfwmV3kka5F4kAfiOR%2BfcEWgsOwpdDOL2ix50hcM80lSIeCALjrriJtBIVS%7Ctkp%3ABFBMrpOEzvth,https://i.ebayimg.com/thumbs/images/g/1Y0AAOSwYaNfLLp3/s-l225.jpg,Brand New,20.88,None
False,New 500ml Water Bottle Bag Sleeve Bag Insulator Neoprene Bottle Cover,https://www.ebay.com/itm/304283286755?hash=item46d8b27ce3:g:9KkAAOSwYvFZEVAN&amdata=enc%3AAQAIAAAA4DaZu%2FvPUY1%2FDm%2FgtsBphtbn901mr%2BLGEiQW3v3EQb9IwjQxCsJxu5cVMBBhzLham2AR%2B8AOo78uLD3ghD6quYElM8FQbohF0CRuUrqMQxME8LoB0x%2FUIsjh3iYLMuWHvKHPlZhtzZ5BHWhuc%2BZ1mz0snYPk0wrO0W4Akfg4yVuHtDJ1DT39sckZbcHX1ywbcg1GRYSvX5pocl06TralIWtvnE0g0S1Cdp0bgCP3U5klyy6Fz6wlgVepxbJ%2B8HovUcmeMgA2kFsRosVc4NfDETU5m04L0io%2FqHXoLH%2B2Hj%2F5%7Ctkp%3ABk9SR6yThM77YQ,https://i.ebayimg.com/thumbs/images/g/9KkAAOSwYvFZEVAN/s-l225.jpg,Brand New,2.25,None
False,NEW Avex 24 oz Water Bottle Camo Green Pocket BPA free,https://www.ebay.com/itm/364175560814?hash=item54ca8e106e:g:Px8AAOSwnB9kCNjG&amdata=enc%3AAQAIAAAAwKnszsR5ISbu2AsjM20R8vAQorwLxooS2su4IaV7CCs7GUpm61Y41z%2FXeXcJknIxBqVN8ys0V%2FZNtYDQ4Kd1lSL4j2ibIhkEBCsDK7Sl0fHsnxVdUN%2Fo3Uuky6dzyhnoDNywD3CyIU9%2FCdsfcjj6kRu8rwboU8ye4bbjT8C0Xz310b7l56JlQuODw9hITlpHbySfDGfImLXrjsHaexdYdVG1yQfTrT0EQOWHwKS2%2Bv%2B2IandK3mMFpjFmk7cdp0mVA%3D%3D%7Ctkp%3ABk9SR6avgc77YQ,https://i.ebayimg.com/thumbs/images/g/Px8AAOSwnB9kCNjG/s-l225.jpg,Brand New,18.99,30.01
False,Tactical MOLLE Webbing Strap Clip Water Drink Bottle Holder Hook For Waist Belt,https://www.ebay.com/itm/153839152837?hash=item23d1872ec5:g:j38AAOSwpkFY7eoN&amdata=enc%3AAQAIAAAAwB9dvbD9vzu6tXO9UfcqtM8c%2BejSUTY%2B2WJ%2FJ%2BKhE2KeIiXM3RIKUoS0y%2BmN%2BlE7AKVYnzlp8dIlUesO5hLJCqevNuFM3E%2Fu4qxltCRucllUtJcpaPte3dogvNb2hXFEINU61gJYaA6cI2dYNyPUEqIDMHKDwTAI5%2B8J4dCqEZRIlAGmBbtIHtEIynf5fq8ptVewaAmGQg93enRAv42in0LUK7jhpmdPVMKbAyoWagvEwV9yPJDJRtoc94ww3rPimQ%3D%3D%7Ctkp%3ABk9SR6rlgc77YQ,https://i.ebayimg.com/thumbs/images/g/j38AAOSwpkFY7eoN/s-l225.jpg,Brand New,7.15,6.48
False,The Coldest Sports Water Bottle Straw Lid Insulated Stainless Steel- 21oz Flask,https://www.ebay.com/itm/174324717027?hash=item28969015e3:g:ww4AAOSwzNNkHK8F&amdata=enc%3AAQAIAAAA4ABVYdd%2B2sG0nOEVlBUbBB2FAVjSgfyFS%2BYDLGSx700fGwhUxe9yX%2Fl8dtru33%2BC1gX2T06oVP424Ij%2BH1Q2L%2FSaJiFPsFU1YqFw2fLLkCtijp4iO%2BaHutHx6ttUkv0ssqzKbiuu%2BGaGBaE3TMvUjxx8wqNu69WlAMccjM9LQV3Hxe0ucZH3H9Kpzvg%2Ba2yoXoQDVFzLajBN39ugnTwQlgoouu0DmjQ3fwdWpF65ZTLNkW0YzuMzcI7HOu7pgVn9DpUROy8lINIPohTvanmtaRm%2BAxivDehmYySwYF%2BUbKjl%7Ctkp%3ABFBMnviAzvth,https://i.ebayimg.com/thumbs/images/g/ww4AAOSwzNNkHK8F/s-l225.jpg,Brand New,33.99,24.58
False,Nalgene Wide Mouth 32 oz. Water Bottle Replacement Cap - Red,https://www.ebay.com/itm/362185762477?epid=1100467662&hash=item5453f426ad:g:EXMAAOSwJWFaYR1t&amdata=enc%3AAQAIAAAA4BYjBwDfzc68hLKyW3cwrJkF1e7cTx6GFa6pn9o3Hq2j%2BTX69tSSrFVWrX%2B3h49I3vv2JtyHR3oC%2BCBpb%2BZIoYlM2%2FP3zS4Sgijr3aMP0abP%2BfWQF%2FDBdRe%2FPL5tiXv83YJQR%2FLXW6Z2vw1AIwuKgoUCnJHyMmnLMN788Ly8jF7C9ca6m474iX%2FyKiyo1zRp9tJOn5lJ9m%2Bpeu5fvZf7JxHio69VQtwM6YD8Nyoyik12%2Fw382qq5xz85%2FeZkVIc5cR5l3DeW1QhlbMKlCmhCXKBgUXT0JabaOdwik9M5E7OM%7Ctkp%3ABk9SR_CYg877YQ,https://i.ebayimg.com/thumbs/images/g/EXMAAOSwJWFaYR1t/s-l225.jpg,Brand New,8.5,4.52
False,NWT CHANEL Paris Factory No. 5 L'eau Water Bottle White Black Limited Edition,https://www.ebay.com/itm/185663147177?hash=item2b3a62cca9:g:WyUAAOSwIJ9jd~o5&amdata=enc%3AAQAIAAAA4IFmzlex0UIn5GL%2B4hCqwtYheHwdePJwrNInirWkcPV9rqVLS9xsIp7y0PlzhDChrLOoCBswLLrzkH3Y37qDgcI%2BQFH7CEwMyCdHBiFjTS2vnOGbJhL32MFYUR5jrNPEBkLDKAUgR0fo0jMud55J%2BiW1FQDE8YHm3QaiCHZ0zERFG1%2BDLFqsXJPTZb7iRRBqTTALaErvGs2XVNf%2B9ji7QCv7Jr%2B4TNzu5BvYhBbiMn0v3rCSn%2F8KsZmWwO06lxsAa7kw3raUMp7c2M0tVeVmjY9Rm3l3ORfQWOKSIU9NFCDJ%7Ctkp%3ABk9SR6jHhM77YQ,https://i.ebayimg.com/thumbs/images/g/WyUAAOSwIJ9jd~o5/s-l225.jpg,Brand New,198.0,47.04
