is_new_listing,title,link,image_link,condition,price,shipping_price
False,Tactical Water Bottle Pouch two Point Strap Military Bag Survival Kits Holder,https://www.ebay.com/itm/325188843698?hash=item4bb6c3f8b2:g:OiEAAOSwkMhifxl8&amdata=enc%3AAQAIAAAA4IFPHQ7%2BQ8Rn%2BMS7ivIJrZKN1hVHQ0RrRC5sbpgYyNQaU7CvBVkWSLDKXRJVEChl4rANHRa8ERyfbYxtqYIeRxGUwgzf%2F1pbZIojJI5t5iUPZ1ETUexvipicQ4aDwibtDP50%2BneFdCB%2FHpS%2BEqp39jb%2BwxBUHKKZkiPi0pNl3x83iYU186iM6EIJGx81MSdPp6WL4SdQEsxB%2Fb9b6oXqkA0U%2F6Z9kXKFyVC9EBkYpUAMup3eyeQhKioJCDf1SblNJgSZwLwvVtdazTcgWQdR7%2FO%2FWXIwWPxwPfK4q6GNdvEm%7Ctkp%3ABFBM5t_Es_th,https://i.ebayimg.com/thumbs/images/g/OiEAAOSwkMhifxl8/s-l225.jpg,Brand New,12.91,5.0
False,Ultralight Bicycle Water Bottle Cage Holder Full Carbon Fiber for MTB Road Bike,https://www.ebay.com/itm/275687094505?hash=item40303b38e9:g:5wcAAOSwN7Rj6wZU&amdata=enc%3AAQAIAAAA4OQdE%2FQsg6fDHlfcdBb2nsSx8WJ%2FJBGBGGqj6uTr9Idkqa25SiVDKNId%2BKFcAJyOrG4K1Dj%2B4Nj1RCmfLxkO2DRTuoONijy4zxAsZaCiCAGZVsOqP7ITdrEw4iReABRVcv8TJdnU2fK6yz6BkyOAtNtluLtgxVFcqhvIv55HGJdAd8JCHRhYbKG1OXQFqp2HRNJ9Cw7SlDsl%2FEmua1DYDJ3OgGZM4ioZERF29VlcXdbEpgL5%2FKbbKCLe%2B7o9%2F17rcu%2Bgzt8QeIdY6hr0Fo54fRK6uyrdLPjUwkyVZRLz7%2BgP%7Ctkp%3ABFBMosTDs_th,https://i.ebayimg.com/thumbs/images/g/5wcAAOSwN7Rj6wZU/s-l225.jpg,Brand New,31.19,None
False,Bianchi Water Bottle 120 Years 1885-2005 Teal Green,https://www.ebay.com/itm/125909632034?hash=item1d50cc8422:g:~pAAAOSw05JkTNDW&amdata=enc%3AAQAIAAAA4LvEokRbOsmkW0gLKx5OewZJDPq%2FnYi7OsDbLZ%2FQVvgAVurrEOgOC2qmFujM%2B8TR56rIm%2Ba5Vx9iyQftn%2BS%2FVIq%2FSUmDAdaBSZ9yBlI7rO%2BWtH3VfKye%2BxEYZn5kfklhMBR%2ByasRaLYkqnQtyr839sLrYoMyCIY8xsPz%2FCNWwyvlnvYjd7IOQi9KaH6Oyz81xvYSw2mRFELSXu%2BNaLVweBk%2BGys4oxxK7yR3vGJMW9BdLRHo0XpMOfIiUMoDznBvLrlcxefbZdcXadI5RlF%2FTDSzPbfsYdEZskNGqN800TQj%7Ctkp%3ABk9SR5DRxbP7YQ,https://i.ebayimg.com/thumbs/images/g/~pAAAOSw05JkTNDW/s-l225.jpg,Pre-Owned,30.0,24.52
False,NEW! Bicycle Bottle Polar BREAKAWay Insulated 24oz Ridge Charcoal/Silver,https://www.ebay.com/itm/354687039902?epid=15037228910&hash=item5294feb99e:g:0EgAAOSwZshkJuWv&amdata=enc%3AAQAIAAAAwLqIl5Tlde33N1zAblhN109C5J4txGPGZh6uFwbpoHxCxrLFMeqi3xILP6wA1eOTYQx84OCd12R1kFZxWXVAMZ4Rtfte4GxI9sz12DNxSllDKpyX%2BrYts9aY4WjMeZOkNjjOpnjQKCrPW9ix9OTMnohc1Y4kvli1zfHxW8fh8wnJuiCi2DDE0dfN8sCPPih001Uo9STL91o1TO6zLNJh9TyFunC0%2BgaLfAe0zZ%2BqE2%2FulfCCE%2FH76e43cfAyNtnrQQ%3D%3D%7Ctkp%3ABk9SR8yVw7P7YQ,https://i.ebayimg.com/thumbs/images/g/0EgAAOSwZshkJuWv/s-l225.jpg,Brand New,10.0,None
False,2Pcs Folding Flat Water Bottle Sports Running drink Bottle with clip-on Blue,https://www.ebay.com/itm/221805430440?hash=item33a4a246a8:g:SSsAAMXQUmFSho7E&amdata=enc%3AAQAIAAAA4JFmIMheZZNr91V0zwl7woi3%2BzHujLcAXC6gXCWdz9kdwVbZylnmKHzdB2WiRLehPQf0yNJZkyDo4TroltPieYUbKc%2BnD7qA2Gzc5gO3QlLYXMOOimeHbKDW7g63hLXXtuw8HXzQgsEchXN%2Br4kKYczUzIC7NTSzT%2FaD1f76QesMCbs3IuXgU%2F7FCpvRLjW4drfk%2BzY6WbNZWOTYUhdWlnNuygcCwgpHIVLdVOSeS3lRRTNk3WiwuJv2unkmtRHwSZ03HOshPgzlX1q%2BQJSv%2FD5n3sTQI8FVHBmnLEHJ9C0h%7Ctkp%3ABk9SR_7-xbP7YQ,https://i.ebayimg.com/thumbs/images/g/SSsAAMXQUmFSho7E/s-l225.jpg,Brand New,4.99,12.99
False,250/500ML TPU Folding Soft Flask Sports Water Bottle Camping For Running H6Y7,https://www.ebay.com/itm/125908976659?hash=item1d50c28413:g:a4gAAOSw-iZj~y-P&amdata=enc%3AAQAIAAAA4Kc3uupqsPawBxUWuFND6t34Pc3GG11rj3RzRyzKfazeF41%2BvTTnK9h4%2BsaVaAndrt%2BkcgvpjBUeDn6lZFk3wolNUl23l0G%2BREbqZQT%2BoksUmwM%2BzHLb5L9HVNGVfWN1SwYFbObqr6YtvfzXyVdcIbezyzWXMVXFOGoVWtIyadRgK50NWVQAIgMdm73RqHtXLWDyNbRjCrsEMVHW510XBx0rbMxM2iBW6c9Bh48JdO9M9YKhLVtppoIrSmjyA0XTJdoYtTPUJ3NOG30lG01xTthecqkTthv4MQs00gAWXe4r%7Ctkp%3ABk9SR5TRxbP7YQ,https://i.ebayimg.com/thumbs/images/g/a4gAAOSw-iZj~y-P/s-l225.jpg,Brand New,7.76,None
False,Sport Water Bottle Cover Neoprene Insulated Sleeve Bag Case Pouch + Strap for 1L,https://www.ebay.com/itm/204071261936?hash=item2f839856f0:g:35cAAOSw9BNi~aw9&amdata=enc%3AAQAIAAAAwIFc8grbN9UDwh%2FA86WCrpDgcVC7Uard6SZE1k2nXIYi3zScrKAxHly3TxyfcibXJWzUhPBBzNGqTIrgnhVm1goCiQrWmldtuZJN2VYeHFj%2BoWB%2BF0CoXd38jwhz2jawXjKq%2Bk7f8XUERAEr%2Fd2J43h09DKebq6kDKZhbqybT%2FrQ4VDSpw8QLtPNZo0HR%2Bi1lCnFnARl4nqLBY6S8mzgHRw87g9OFnKCej2RevnGe2pKaHcRXuNfc3zmcvEdf0hkUA%3D%3D%7Ctkp%3ABk9SR5LRxbP7YQ,https://i.ebayimg.com/thumbs/images/g/35cAAOSw9BNi~aw9/s-l225.jpg,Brand New,8.96,None
False,"Copper Copper Water Bottle, 1000ml, Set of 1, Green Print",https://www.ebay.com/itm/195147418698?hash=item2d6fb14c4a:g:OpEAAOSwVB1irdaN&amdata=enc%3AAQAIAAAA4JVXRjcCjbP2L6fqyq5xaXDmBUbOyrelrC7JYxJRsGvwIuAaye%2FnZfdQIwpCsoQ5AqBU%2BBV0hna1LmYwDF70lBWyI5glSZf3k2A%2FrTScbCBI7xw1d9kGH%2FmV8DFYgE6mLwRz5C69bnrOgZ0nZuDAPdyH54ETWTmOAP7sI7qikEVOtI3nhGXUpuaP9KrPoGm%2BCUj6GOrussxLdm454QtbPnDRAH%2BTWFOLJpk2AKXGcJg%2FcplIkn4Eifx8wz3coPpoL1guR51r5%2FsKjo%2F55bdH7Lj3QwsoMX2BaBii9c8KpKZN%7Ctkp%3ABFBM5N_Es_th,https://i.ebayimg.com/thumbs/images/g/OpEAAOSwVB1irdaN/s-l225.jpg,Brand New,19.99,None
True,Portable Aluminum Bike Water Bottle with Lid for Sports Outdoor Activities,https://www.ebay.com/itm/314565099525?hash=item493d8a8005:g:v-EAAOSwRm9kUD3M&amdata=enc%3AAQAIAAAA4NMkhacncn4aadFH6LGnBQdE86WfAdqwRK%2Fc5ReSRkuhyIi%2BzIkgDI3QuW4pvTCsDAjpoADZTNVVYQSeRrcWoKjNmIrZa4fUqhv76D8xSZnGcAWKseY0HBnRQoWwGrtP7lVuFIQTIDOfDalduAspfH1X6lnTWUM33VRMLojD3E%2F3Gx6fZhZSrDZniNiukerXvlmdzBmzy0fczrgKnBn1OjnONcuQG5gsqZZRS%2FVxdn0o0CnkWMDEqpfkKbBsBF7klT6rD0Z%2BoRxnCnLN3GxZoZhfbpCiPsTNh7uxZA1%2FB8y%2F%7Ctkp%3ABk9SR-bfxLP7YQ,https://i.ebayimg.com/thumbs/images/g/v-EAAOSwRm9kUD3M/s-l225.jpg,Brand New,9.51,None
False,The Coldest 32 Sports Water Bottle Wide Mouth Insulated Stainless Steel-32oz Jug,https://www.ebay.com/itm/173682783487?hash=item28704cf4ff:g:tDsAAOSwJA5j5gHI&amdata=enc%3AAQAIAAAA4Jxr2g34Eu9pUTBQUPaz%2FQgpcjG0X0P8fQrQgDD%2F1IB4zapdehGFB4dkLRpp2s7a3AfBQ5wvXudjvIlEEjLqJfsRIVYRxPmFFDXDXjM4SxERL7BbM9qmJT4FdidSY6SRt2XTa36tgvkyvV6PHRP%2Fsv8WlUMbLCKsmFdP0nwvz601%2BFtjdvxXBhIpYF%2FzS4KCzClt2qUXmKO9Y3tkpNPgEirYWasL4mJAl54Ba0WBR6UcMmOQqcsR5WBEtZHGaV%2FmUe4eseHuTpRbrDkRjbrdElV5av00bqJLk9yXd0YMr6Ko%7Ctkp%3ABFBMsKjCs_th,https://i.ebayimg.com/thumbs/images/g/tDsAAOSwJA5j5gHI/s-l225.jpg,Brand New,39.99,53.51
False,700C Full Carbon Fiber Bottle Cage UD Carbon Water Bottle Holder for Road Bike,https://www.ebay.com/itm/272117032961?hash=item3f5b706801:g:R1AAAOSwZ1BXf2GU&amdata=enc%3AAQAIAAAAwJpV4pRakbXA5obn7OuoFOk174lanxThwCKCQOZvH1tPoobkRDOIoVcRUqQvoOZlDdmxrPZAv3ioyhhfJ%2FizeNVfW7DdERfOpP2f%2BUyIdBImqQtU%2FsmclHqU8xt5BrFfz6aCdRphCRcZ5vS9jA3MjP%2BeEjA94gdLy0wssZm1OQ4i9O9nAxBQJOiOZRgEdkqtMP8Jr%2Bcen9hmr0ab1Rk%2FzLC8pUlX7c7H0GU4z8%2BvqZQLp6MDw4%2F%2FIM92xwJeBHMUBg%3D%3D%7Ctkp%3ABk9SR8yVw7P7YQ,https://i.ebayimg.com/thumbs/images/g/R1AAAOSwZ1BXf2GU/s-l225.jpg,Brand New,14.9,None
False,Vintage 1950's Style Bicycle Aluminium Drinks Water Bottle with Cork L'Eroica,https://www.ebay.com/itm/231587771728?hash=item35ebb4f550:g:fvYAAOSwKrhVdcTf&amdata=enc%3AAQAIAAAA4N%2FQ4EMJkiJsCnBryhHAOmhsrFYytKadP5dz1i9G%2B1wJihLMH%2B6aQV1lNIIfBQaOa18cuFaRgj8mBGMvzT2BTEdmMYuuox2uokPYfrXcYE6a8%2BGDyYPYWgj4sSUe8bU3vhokdH8mWc3ceOh9NTcFxXYtRscFjT7bGX8sRga%2BgMWHm52yJjqbaTzfnfsQ82xJgR7j8XdspaWxDEkd2B%2BDaDGaRzDesWXGGW7bm1sA47JISALwwhts1tdEew%2Fb%2FLvNX5RLJyMWS5TrM1V9i6G3tn8rUMz%2FiLkgHaoDsPktV0gk%7Ctkp%3ABk9SR7KowrP7YQ,https://i.ebayimg.com/thumbs/images/g/fvYAAOSwKrhVdcTf/s-l225.jpg,Brand New,12.51,10.94
True,Hiking Camping Water Bottle Holder Belt Carrier Pouch Bag Nylon`,https://www.ebay.com/itm/115790680774?hash=item1af5a992c6:g:JiEAAOSwrbRkK9Mq&amdata=enc%3AAQAIAAAA4K0LwxfAdW%2BG05NtqAeSN8dpxvfkMbL1pbYhe9R4p0elxZWvUavXOJVDQo2QlphU8BR9K9ScVMi7%2BPsemZBLmrD%2Fs0PRgMZb%2FSgCtuCv1tUzK9lpKYdJWRuQeGHYot4PGCly2YtJ0lrnLxRZj0hmbTNje%2FLVVo4muY8bAufvnMgfViVrsKb7lM2GcSRnwMIBLWBU7FVd5lCRS2JKELhAYJDwwGbiGTJ3YCSCR7W3P%2FDAZ7wUmLxsl9vURcrobNV5kXUzDxkWo8t2j0KKnygcMdd25lhS0yO7nTWzKV6yrS68%7Ctkp%3ABk9SR-zTwrP7YQ,https://i.ebayimg.com/thumbs/images/g/JiEAAOSwrbRkK9Mq/s-l225.jpg,Brand New,6.35,None
False,New 1000ml Insulated Water Bottle Steel Double Wide Mouth Leakproof Spout Lid,https://www.ebay.com/itm/314496281794?hash=item4939706cc2:g:1goAAOSwCyhkKAkL&amdata=enc%3AAQAIAAAA4HMPRoJJhXLy0irYCGVKBc0n5RsfHIveq2ZGJV2%2FlQ1WzKOX1%2Bvg2wpdZDTFlcglK8r2MflP2x1RSobc7ra4UxEnfYfgV9QQ5CtH2vYpCiRH6iHBToYpTLcTwtQoWoH0d6NVnSXYHIcDVBV9uxwoUYMwDHmlpzwvGLjWNLSp0DiHFd6l9%2F2NQKrSGsuaWMdwHmk0eszLqFG5cXiQzrSMEJg7ES0F%2F8ChRlZWZ8YQfjKVAQBPlTE4e%2B3w3hfgzsx4lB3dIWutdgUhGR%2B4rzDIi1XkYZReoVBypR7TFZlJtO0Q%7Ctkp%3ABFBMktHFs_th,https://i.ebayimg.com/thumbs/images/g/1goAAOSwCyhkKAkL/s-l225.jpg,Brand New,32.99,None
False,"NEW, THE CRAZY CAP 2 Self-Cleaning Water Bottle Purification 17oz/500ml SAPPHIRE",https://www.ebay.com/itm/284943936830?hash=item4257fb6d3e:g:428AAOSwDA1jB8m7&amdata=enc%3AAQAIAAAAwJBoCnM9%2B0hnKpgYt7Gq2Yq7w3vCz1dmNiO4MyR9iZW26xXozMdM8yLostu%2Fep9IRzcpg4wQVVQc63z5xN%2BvGLjnoV6ybUiSdZCmYng1asSQFhRtR%2B8Xvwp5kkHSGpw8TiuOf0d%2B6jAm299Eb2hesSwRID96DS0ZCdj9z%2BE2SODF4nDLpiQ7ch6qH2igCFqov5RVeyJWQEYbaRoLyuN53ni3yg%2F%2BP7MSPk271UdQVVOuxAF%2BuNyNQQ73l4hk8P7vjA%3D%3D%7Ctkp%3ABk9SR4D_xbP7YQ,https://i.ebayimg.com/thumbs/images/g/428AAOSwDA1jB8m7/s-l225.jpg,Brand New,49.95,24.82
False,10Pcs 5 Gallon Water Bottle Screw On Cap Non-Spill Barreled Water Jugs Lids 55mm,https://www.ebay.com/itm/293059694647?hash=item443bb81037:g:qWoAAOSwpCFcuSYJ&amdata=enc%3AAQAIAAAAwAhY%2FqA1rK7PIGXvJtvcgk6ZUVHOM83fLe7yvpRTQbT2KwwxyZ8KzgRMsHgR0JWwZ7IKsypnRwKp9YhGpVtfKeLbJ9cw6RAXjYil6hKtnTZ1J7hGcgJvzqspyRyRSpvLwc5yr9oonuYyPcoQ3KOgrFufZc8nJirN656pAV6DVmT%2F2dJBrukXiAe%2FCAPNtIy7gfm3TGLjXHH6Zom%2FGnQhs18vuXRuPu93btuVLDZUiyUSm%2BzM4x64W6c5SdjDsV2vhA%3D%3D%7Ctkp%3ABk9SR-bfxLP7YQ,https://i.ebayimg.com/thumbs/images/g/qWoAAOSwpCFcuSYJ/s-l225.jpg,Brand New,3.56,1.99
False,"CeramicSpeed Keg, Storage Bottle - New - Free Shipping",https://www.ebay.com/itm/134438470972?hash=item1f4d28453c:g:7OsAAOSwlglj4Av2&amdata=enc%3AAQAIAAAA4DNjsuqQd4knNaq336EBzpN98Ur2rfuzEtWoxKHpZGi%2BHYOfSKUTUXGti9voyMThWYA25P%2FJhs3Aul%2F8ilSVLHr5EdlXG6Zd8gMBb5hXMs5GmUAc3z3w8iXoy1GcNAqaWu%2BWUC8kPBs6qYncSCLTdk4%2BLIbR6bVDk6FsgvftCJfoLPPJzRJoTADWKqecojbJ%2Fz52%2B68%2BuktcgHZUdCDmFOS8tR0DjOvt%2FobpjKMNKQIiBJzfo5R82LkMyzFUiFNw3GpuL9bd3TaGiOwOV%2BM0BdAFRUXopoI8QHOszCquEXiY%7Ctkp%3ABk9SR5zEw7P7YQ,https://i.ebayimg.com/thumbs/images/g/7OsAAOSwlglj4Av2/s-l225.jpg,Brand New,14.99,17.11
False,"Fruit infusion Water Bottle | BPA Free, Tritan Plastic, non-toxic, Blue",https://www.ebay.com/itm/113814463562?hash=item1a7fdee44a:g:vyQAAOSw66JcQf2z&amdata=enc%3AAQAIAAAAwALUDL6UHTJEIPmd4erUiq5%2Bx7rppu1cc%2F6i9Urf2A%2FjFKd%2BNNXN2Ofuf0tQpk%2BbEucQAcMG660YjFnYbJeS6MIeHz%2Bf4a2G1Z5lQXUZvx%2FQsU4TsMWHX7XErt5lfVGhotra4VrDIKm84edKglXla0hGW7NEehHQu65ONrZvbcfM%2FYxccB3uTckBWlwA05%2Fmpk8Sd3AZfY4kaTKRf8p9nx02uaHpbm3e165jyk0tqAgnNAGXowMgyGbjgxCYsyMU%2Bg%3D%3D%7Ctkp%3ABk9SR47RxbP7YQ,https://i.ebayimg.com/thumbs/images/g/vyQAAOSw66JcQf2z/s-l225.jpg,Brand New,7.5,24.18
False,ROCKBROS Sports Cycling Bicycle Water Bottle 750ml Portable MTB Road Bike Kettle,https://www.ebay.com/itm/404235291576?hash=item5e1e4d0bb8:g:iPsAAOSwCp5kMAG5&amdata=enc%3AAQAIAAAAwHXQuJwqqU1TVWVdW1jrBoo5qpIh6cz1X9H5%2FuOuPwcq3p68uHcaeW32wpjkhHQ4raNjTjeTDOCyiWqx2nyPsZY%2Fk7dk7eR5a3vpY6%2FzQ9jVTnLpRwK5VY0hvJNcCVdCEuwRnNBfHIsAuKvKm5qmLOTeuOeRGsOwSt%2Fmo1%2BJXV7BTPYKR3E0%2FEG0o2SYU6O9F8tIechIEewJmC%2BzW5zvfOuNrZCJdpmdqAryTapqcQQw1RThVX1jil1ki%2BBg0t%2B7Ww%3D%3D%7Ctkp%3ABk9SR7irxLP7YQ,https://i.ebayimg.com/thumbs/images/g/iPsAAOSwCp5kMAG5/s-l225.jpg,Brand New,11.89,None
False,Portable Water Bottle Carrier Outdoor Holder Bag with Detachable Shoulder Strap,https://www.ebay.com/itm/402650018187?hash=item5dbfcfb18b:g:HF4AAOSwVRRgBTSp&amdata=enc%3AAQAIAAAA4DoUq3M78izymzM%2BvlBWTtpMfxOSeqwddS5f2VYeU6BKe%2FNwUbgi0cP2j1zlBbUA2uDtWPHhT0n1tSwKromNRRqvi0VucpJpmVtNyczJbSEylKiwqPuHx2jeu9%2F9dYKjFq4a%2FCo2GbZrEzNrHqCcyAJvl0Mp0p2Bl5IUDtduAo1U36Zaibdj5Si31IaPjC5pqtARNBhjeFrsiCFGaml21lCpaRfTq3s9%2BTxdfdYYaESK%2Fpsm9ML%2Bhq2zd2GX%2FNRwaWUFY%2BwcYz4Ppp5XHA9audxfCLgG48a8nDnXg%2BKjtqsG%7Ctkp%3ABk9SR8r1w7P7YQ,https://i.ebayimg.com/thumbs/images/g/HF4AAOSwVRRgBTSp/s-l225.jpg,Brand New,8.92,None
False,8Pcs Aluminum   Water Bottle Cage Bolts Holder Socket Screws,https://www.ebay.com/itm/313627326725?hash=item4905a53905:g:rl4AAOSwkC5hCuR~&amdata=enc%3AAQAIAAAAwIMWH1ue1G9aiDPyBbEXgEoIoTvPcS0lY2GYeegkdR8bZ%2BeeF8r8SNxYlshhKizNViZMmaNNMqtxqyg5PbFc7AHW8tsCUwS%2Fygec2w4zuEVQVEe%2Bux%2BMWD1vt7zL6Z%2Bov9Jr%2FNusKlIkhVzLlckwIoWJxa0e6sHvrVPN5qWiT%2FnvjYhvykB%2Fyc%2F7ZLeOsTGokTS2ruY%2FBjbifXBGDTev0D7e30FhsN2Sfa6kuF2VKPnWJu7G0fqwdx5BJqdHsaCZRQ%3D%3D%7Ctkp%3ABk9SR8j1w7P7YQ,https://i.ebayimg.com/thumbs/images/g/rl4AAOSwkC5hCuR~/s-l225.jpg,Brand New,6.87,None
False,Bike Bicycle Water Bottle Holder Bag Handlebar Cup Drink Holder Stem Bag,https://www.ebay.com/itm/354167432090?hash=item527606239a:g:1aUAAOSw1Yxi0R5y&amdata=enc%3AAQAIAAAAwJWbFoYHRyqT81h2BQUPR1B4Vl%2F3Vb9BgLdwrzRxVYdg8zC07L9Wcc3UrWzAtNC%2Fr5Jq5gvZeZAp30A6twZEuM75ssTz1hmf71Jo30bO18S95tTetvAp6DHePLoFqom%2BmB%2Br61SyJpb1PHjelqQpt2i4O4DdfO%2BllQLQ21Z96MWhgKeQjlVRK8Qr%2BUJz0gJqODS0eDfwkWYJNO7MDoifeJ%2FClGFq73XhSN61SdiEcKmKM%2B9ngN5vf06ejejBYsyCnw%3D%3D%7Ctkp%3ABk9SR7irxLP7YQ,https://i.ebayimg.com/thumbs/images/g/1aUAAOSw1Yxi0R5y/s-l225.jpg,Brand New,12.37,None
False,Portable Leak-proof Sports Water Bottle Anti-fall Large Capacity Fitness Cup USA,https://www.ebay.com/itm/394438637505?hash=item5bd65ff7c1:g:5ZIAAOSwVFdj1z6q&amdata=enc%3AAQAIAAAA4BF2LAZ0Wkgjh6zwX4Tjy%2FKXwrkkcMu%2BYYBGxcF4dep2l87IeF8EGCEV5ebssqBtxt%2BkHE1Q0FDgeBNU0t%2FNHNQl2H5FKiLd02fU%2FIxouf1AOJ7CyAgsfb6HwtKxyFBBF1H89kvJ0XQlpXYB4Iieo6nhyvCkivdQAMAilIluzWfePpKcQVgq69YFYLTM1%2F%2FRx70dtsgttn79vMnjVT0UuWWiD%2F%2FsWjDUTypwVmE6d7MYJDwOfcmDKKeENUtKlkI2m5%2BdlCty8xvTVnoznwPjezFUxKZkkvk4y5cH3EsVoumc%7Ctkp%3ABk9SR-jfxLP7YQ,https://i.ebayimg.com/thumbs/images/g/5ZIAAOSwVFdj1z6q/s-l225.jpg,Brand New,16.47,24.32
False,Cirkul 32oz Water Bottle Starter Kit Flavor Cartridges! Teal New,https://www.ebay.com/itm/234977838591?hash=item36b5c545ff:g:o7UAAOSwasRkPpwH&amdata=enc%3AAQAIAAAA4GG0uCdbAHpab88tJjhz4Oxyuo1RitaODOmnE%2FSzVCRVwbQ5TZpK4wkcHW2adVtnZhA3gVH5QaAM0Rwgs5WR2wiKtVTl5NhqvdtJ6ybeZ8bzHFCoZdoTIhbdtaPPb6lFf0AyhUm92dbOjRK%2FugHHzEDv%2B5J56KQL8GzDIeqKUGTAMamT6s%2BIKBixJ4dKwQ6U9q4LQY9MIHYbCYCNDn9rkykGxAkzoeIV5bfY3iF62Xa3DLpTwvjkc%2BGbqU6pj0qPUMgu9wUp8RbPTAsnF0ZX5UECL%2FZS%2FwOBEZkQ2LhqV7S3%7Ctkp%3ABk9SR7iowrP7YQ,https://i.ebayimg.com/thumbs/images/g/o7UAAOSwasRkPpwH/s-l225.jpg,Brand New,18.31,53.18
False,Stainless Steel Water Bottle Insulated Metal Sport & Gym Drinks Flask 500/750ml,https://www.ebay.com/itm/202817809985?hash=item2f38e22e41:g:RBQAAOSwiGRdxBDl&amdata=enc%3AAQAIAAAAwMfd0avIB8%2FNcltZlJ6RZzGF3OfwFi%2BQvEyHelobwJ5oRy%2FJiz6J91eF6yzvNyW3AlZU%2FF6BerE6YCkjD07yPYglQ91lvYo5Ks9Xlq%2F8pcSLKu478ecibyZ7vmfx9BhWq%2Buwq9kOD%2FzXpONKaWdu5abgqUP5%2FiK2Pqmgw8aAtfM%2BB7zR%2Fmpdp3c9YUOTehqfhzgtBpo76XmF9wvhBDK8%2FLsHc%2BX2GVWaK5mYtuCkCl4rW03bu%2FpP0%2B3QWfuZk0aToQ%3D%3D%7Ctkp%3ABk9SR-jfxLP7YQ,https://i.ebayimg.com/thumbs/images/g/RBQAAOSwiGRdxBDl/s-l225.jpg,Brand New,8.22,0.65
False,Ultra-light Carbon Fiber Bicycle Water Bottle Cage Holder for Road Bike MTB NEW,https://www.ebay.com/itm/233966263050?hash=item367979db0a:g:zZQAAOSwRmxgdlCE&amdata=enc%3AAQAIAAAA4OVqQqcaHzdP6gzji0a9d8xD2lg2ZUyWNy4TVlWQazeQlCjIfhDuFNcZ1gwKBC3rSkpdh84AsgwQZQNZ2E%2FoT76fhYNugu7tiNbu1PiNZSm2CLh%2FQbEWTVqZo0RkN277mJ42USvqdRXdEng2NpF81Pn5PZuJ71%2Fy53zw3eH6XEktZZQB1sFsT7OLUUTWf48fRm%2FTK4hIurY5GvF40XWN2WdsvwZAuIB064qEgpKR%2FErdbW2%2BkMBrx4wyU5tw%2Fl%2BG2Zki3FnGhlNFUioLHf5CL1OmLVNhqG41fcB7sxef%2B%2FZY%7Ctkp%3ABFBMxvXDs_th,https://i.ebayimg.com/thumbs/images/g/zZQAAOSwRmxgdlCE/s-l225.jpg,Brand New,35.02,None
False,Cycling Bike Water Bottle Holder Mount Handlebar Bicycle Coffee Cup Drink Holder,https://www.ebay.com/itm/144648917071?hash=item21adbf504f:g:Ab0AAOSw2hhgx5kD&amdata=enc%3AAQAIAAAAwHtgJ75MGmv0%2FKreLFL32OQnreehLiddnfVccT2YZqmtCFtLhk1s3lUFDSDoQMxV4P1YLbFtgQI5lhMGInD1QhzXToVpCDlYmhjf880rA5SdFjIq2ZtSVaHaoL7IfATAYHIBvGrELsXf%2FK8WDUGs%2Bi1ojXA7e9FJzGNa10PoKz9a3LlfzG3oTYE2NyKqNo3tPB%2B5kYfvoR0bZdf2xC4Ug6DEymnKP1aBz1LeivseH2zZ%2FVSkbPTMXSOZUYUPUQe4uA%3D%3D%7Ctkp%3ABk9SR7yrxLP7YQ,https://i.ebayimg.com/thumbs/images/g/Ab0AAOSw2hhgx5kD/s-l225.jpg,Brand New,11.08,2.99
False,Tipsum Superlight  Full Carbon Bike Water Bottle Cage Matt Black 1 or 2 Cages,https://www.ebay.com/itm/203488101969?hash=item2f60d60651:g:i4gAAOSwn3hkS7yo&amdata=enc%3AAQAIAAAA4Nlekj0ThYJ2YP7fmmFnJC343koshtKkEIUhfi4ulbFkEITs0eai%2B9jm4pQzBw%2F%2B8NSPpqkXdflukEsj%2Bl80E4g6xPQd9n8%2F8GZDv7zbm29HrVG671BXHRwew6p2Q7n6uBXcfJsIhMuXjUgUBABwMawMoIs%2BO8BKschqskYRV%2BjBPbDJnOA%2BKDQdtXJU2fnUozrN1ldy%2BjTU0S0jwrhWdtrVI%2Fz9qNlWwWCadiTeTiJ5JIJpAC9reAkG59qhu17g%2Brxi%2BZ2wXh%2BiAkFozAFJ1zgW8UMsvqdu0dSd0QRsl6sU%7Ctkp%3ABk9SR8CrxLP7YQ,https://i.ebayimg.com/thumbs/images/g/i4gAAOSwn3hkS7yo/s-l225.jpg,Brand New,27.9,24.31
False,GYM Training 1 Gallon Water Bottle Straw & Motivational Time Marker BPA Free ,https://www.ebay.com/itm/185005780888?hash=item2b13342f98:g:3FYAAOSw8OBiCfFE&amdata=enc%3AAQAIAAAAwJUwCIwi%2FfasMPOUgDHB1MVrrhxzEJWGhKc859VENM7Au%2B6F0grv1kWFoKJHq4neIncZ03Xt%2Fwx1253iYCF7pp82PPdXqAqMGV3g6kgq5RQ4uAbRICOCgJhop7meZYzUvJZnqo8uaDHHjAMmtYqDleiCIB6EFdESgjJFnup%2Fw6JekO7jG9H%2BrFWvX7JXR3FolnekwqH%2BtrfyTdmmi57R2pZk5GsgO3V3Jl67D2d3lNrSLDOse%2FIIQSwx5Vhe3a5WLg%3D%3D%7Ctkp%3ABk9SR7aowrP7YQ,https://i.ebayimg.com/thumbs/images/g/3FYAAOSw8OBiCfFE/s-l225.jpg,Brand New,16.99,53.06
